date,currency,iv_atm,skew_25d,butterfly_25d,term_spread,iv_25d_put,iv_25d_call,spot,interpolated
2023-03-03,ETH,0.5253,-0.0066,0.0361,-0.0236,0.558,0.5647,1613.75,True
2023-03-04,ETH,0.5275,0.0095,0.033,-0.0216,0.5652,0.5558,1598.3,True
2023-03-05,ETH,0.5296,0.0255,0.03,-0.0195,0.5724,0.5468,1582.85,True
2023-03-06,ETH,0.5318,0.0416,0.0269,-0.0175,0.5796,0.5379,1567.4,True
2023-03-07,ETH,0.534,0.0577,0.0239,-0.0155,0.5867,0.529,1551.95,True
2023-03-08,ETH,0.5362,0.0738,0.0208,-0.0135,0.5939,0.5201,1536.5,False
2023-03-09,ETH,0.5496,0.0861,0.0224,-0.0087,0.615,0.5289,1554.06,True
2023-03-10,ETH,0.5629,0.0984,0.024,-0.0039,0.6361,0.5378,1571.61,True
2023-03-11,ETH,0.5763,0.1107,0.0256,0.0009,0.6572,0.5466,1589.17,True
2023-03-12,ETH,0.5896,0.1229,0.0273,0.0057,0.6784,0.5554,1606.73,True
2023-03-13,ETH,0.603,0.1352,0.0289,0.0105,0.6995,0.5642,1624.29,True
2023-03-14,ETH,0.6163,0.1475,0.0305,0.0153,0.7206,0.5731,1641.84,True
2023-03-15,ETH,0.6297,0.1598,0.0321,0.0201,0.7417,0.5819,1659.4,False
2023-03-16,ETH,0.6341,0.1287,0.0311,0.0212,0.7295,0.6009,1673.21,True
2023-03-17,ETH,0.6384,0.0975,0.0302,0.0222,0.7174,0.6198,1687.03,True
2023-03-18,ETH,0.6428,0.0664,0.0292,0.0233,0.7052,0.6388,1700.84,True
2023-03-19,ETH,0.6472,0.0352,0.0282,0.0244,0.693,0.6578,1714.66,True
2023-03-20,ETH,0.6516,0.0041,0.0272,0.0255,0.6808,0.6768,1728.47,True
2023-03-21,ETH,0.6559,-0.0271,0.0263,0.0265,0.6687,0.6957,1742.29,True
2023-03-22,ETH,0.6603,-0.0582,0.0253,0.0276,0.6565,0.7147,1756.1,False
2023-03-23,ETH,0.6524,-0.0523,0.0289,0.0229,0.6551,0.7075,1763.39,True
2023-03-24,ETH,0.6446,-0.0465,0.0324,0.0182,0.6538,0.7002,1770.67,True
2023-03-25,ETH,0.6367,-0.0406,0.036,0.0135,0.6524,0.693,1777.96,True
2023-03-26,ETH,0.6288,-0.0347,0.0396,0.0087,0.6511,0.6858,1785.24,True
2023-03-27,ETH,0.6209,-0.0288,0.0432,0.004,0.6497,0.6786,1792.53,True
2023-03-28,ETH,0.6131,-0.023,0.0467,-0.0007,0.6484,0.6713,1799.81,True
2023-03-29,ETH,0.6052,-0.0171,0.0503,-0.0054,0.647,0.6641,1807.1,False
2023-03-30,ETH,0.607,-0.0117,0.0469,-0.0041,0.6481,0.6598,1817.44,True
2023-03-31,ETH,0.6088,-0.0062,0.0435,-0.0027,0.6492,0.6554,1827.77,True
2023-04-01,ETH,0.6106,-0.0008,0.0401,-0.0014,0.6503,0.6511,1838.11,True
2023-04-02,ETH,0.6123,0.0047,0.0367,-0.0001,0.6514,0.6467,1848.44,True
2023-04-03,ETH,0.6141,0.0101,0.0333,0.0012,0.6525,0.6424,1858.78,True
2023-04-04,ETH,0.6159,0.0156,0.0299,0.0026,0.6536,0.638,1869.11,True
2023-04-05,ETH,0.6177,0.021,0.0265,0.0039,0.6547,0.6337,1879.45,False
2023-04-06,ETH,0.614,0.0705,0.0509,0.0038,0.7002,0.6297,1885.72,True
2023-04-07,ETH,0.6104,0.1201,0.0753,0.0037,0.7457,0.6257,1891.99,True
2023-04-08,ETH,0.6067,0.1696,0.0997,0.0036,0.7912,0.6217,1898.26,True
2023-04-09,ETH,0.6031,0.2191,0.1241,0.0034,0.8368,0.6176,1904.54,True
2023-04-10,ETH,0.5994,0.2686,0.1485,0.0033,0.8823,0.6136,1910.81,True
2023-04-11,ETH,0.5958,0.3182,0.1729,0.0032,0.9278,0.6096,1917.08,True
2023-04-12,ETH,0.5921,0.3677,0.1973,0.0031,0.9733,0.6056,1923.35,False
2023-04-13,ETH,0.5905,0.3203,0.1744,0.0006,0.925,0.6048,1927.15,True
2023-04-14,ETH,0.5889,0.2728,0.1514,-0.0018,0.8768,0.6039,1930.95,True
2023-04-15,ETH,0.5873,0.2254,0.1285,-0.0043,0.8285,0.6031,1934.75,True
2023-04-16,ETH,0.5857,0.1779,0.1055,-0.0068,0.7802,0.6023,1938.55,True
2023-04-17,ETH,0.5841,0.1305,0.0826,-0.0093,0.7319,0.6015,1942.35,True
2023-04-18,ETH,0.5825,0.083,0.0596,-0.0117,0.6837,0.6006,1946.15,True
2023-04-19,ETH,0.5809,0.0356,0.0367,-0.0142,0.6354,0.5998,1949.95,False
2023-04-20,ETH,0.5712,0.0395,0.034,-0.0136,0.625,0.5855,1940.79,True
2023-04-21,ETH,0.5616,0.0433,0.0314,-0.0129,0.6146,0.5713,1931.62,True
2023-04-22,ETH,0.5519,0.0472,0.0287,-0.0123,0.6042,0.557,1922.46,True
2023-04-23,ETH,0.5422,0.051,0.026,-0.0116,0.5937,0.5427,1913.29,True
2023-04-24,ETH,0.5325,0.0549,0.0233,-0.011,0.5833,0.5284,1904.13,True
2023-04-25,ETH,0.5229,0.0587,0.0207,-0.0103,0.5729,0.5142,1894.96,True
2023-04-26,ETH,0.5132,0.0626,0.018,-0.0097,0.5625,0.4999,1885.8,False
2023-04-27,ETH,0.5114,0.0522,0.0193,-0.0086,0.5568,0.5046,1887.89,True
2023-04-28,ETH,0.5095,0.0419,0.0206,-0.0075,0.5511,0.5092,1889.99,True
2023-04-29,ETH,0.5077,0.0315,0.0219,-0.0064,0.5454,0.5139,1892.08,True
2023-04-30,ETH,0.5059,0.0211,0.0232,-0.0054,0.5396,0.5185,1894.17,True
2023-05-01,ETH,0.5041,0.0107,0.0245,-0.0043,0.5339,0.5232,1896.26,True
2023-05-02,ETH,0.5022,0.0004,0.0258,-0.0032,0.5282,0.5278,1898.36,True
2023-05-03,ETH,0.5004,-0.01,0.0271,-0.0021,0.5225,0.5325,1900.45,False
2023-05-04,ETH,0.5025,-0.0026,0.0279,0.0004,0.5292,0.5318,1890.44,True
2023-05-05,ETH,0.5047,0.0048,0.0288,0.0029,0.5358,0.531,1880.44,True
2023-05-06,ETH,0.5068,0.0122,0.0296,0.0054,0.5425,0.5303,1870.43,True
2023-05-07,ETH,0.509,0.0196,0.0304,0.0078,0.5492,0.5296,1860.42,True
2023-05-08,ETH,0.5111,0.027,0.0312,0.0103,0.5559,0.5289,1850.41,True
2023-05-09,ETH,0.5133,0.0344,0.0321,0.0128,0.5625,0.5281,1840.41,True
2023-05-10,ETH,0.5154,0.0418,0.0329,0.0153,0.5692,0.5274,1830.4,False
2023-05-11,ETH,0.5065,0.0401,0.0308,0.0085,0.5574,0.5173,1830.0,True
2023-05-12,ETH,0.4976,0.0384,0.0288,0.0017,0.5456,0.5072,1829.6,True
2023-05-13,ETH,0.4887,0.0367,0.0267,-0.0051,0.5338,0.4971,1829.2,True
2023-05-14,ETH,0.4799,0.0349,0.0247,-0.012,0.522,0.4871,1828.8,True
2023-05-15,ETH,0.471,0.0332,0.0226,-0.0188,0.5102,0.477,1828.4,True
2023-05-16,ETH,0.4621,0.0315,0.0206,-0.0256,0.4984,0.4669,1828.0,True
2023-05-17,ETH,0.4532,0.0298,0.0185,-0.0324,0.4866,0.4568,1827.6,False
2023-05-18,ETH,0.4556,0.0351,0.02,-0.0268,0.4931,0.458,1820.74,True
2023-05-19,ETH,0.4579,0.0404,0.0215,-0.0212,0.4997,0.4592,1813.87,True
2023-05-20,ETH,0.4603,0.0457,0.023,-0.0156,0.5062,0.4604,1807.01,True
2023-05-21,ETH,0.4626,0.0511,0.0246,-0.0099,0.5127,0.4617,1800.14,True
2023-05-22,ETH,0.465,0.0564,0.0261,-0.0043,0.5192,0.4629,1793.28,True
2023-05-23,ETH,0.4673,0.0617,0.0276,0.0013,0.5258,0.4641,1786.41,True
2023-05-24,ETH,0.4697,0.067,0.0291,0.0069,0.5323,0.4653,1779.55,False
2023-05-25,ETH,0.4574,0.0675,0.0297,0.0042,0.5209,0.4534,1790.38,True
2023-05-26,ETH,0.4452,0.068,0.0304,0.0014,0.5096,0.4415,1801.21,True
2023-05-27,ETH,0.4329,0.0685,0.031,-0.0013,0.4982,0.4296,1812.04,True
2023-05-28,ETH,0.4207,0.0691,0.0316,-0.004,0.4868,0.4178,1822.86,True
2023-05-29,ETH,0.4084,0.0696,0.0322,-0.0067,0.4754,0.4059,1833.69,True
2023-05-30,ETH,0.3962,0.0701,0.0329,-0.0095,0.4641,0.394,1844.52,True
2023-05-31,ETH,0.3839,0.0706,0.0335,-0.0122,0.4527,0.3821,1855.35,False
2023-06-01,ETH,0.3836,0.0686,0.035,-0.0096,0.4529,0.3844,1853.64,True
2023-06-02,ETH,0.3834,0.0665,0.0365,-0.007,0.4532,0.3866,1851.94,True
2023-06-03,ETH,0.3831,0.0645,0.038,-0.0044,0.4534,0.3889,1850.23,True
2023-06-04,ETH,0.3828,0.0625,0.0396,-0.0019,0.4536,0.3911,1848.52,True
2023-06-05,ETH,0.3825,0.0605,0.0411,0.0007,0.4538,0.3934,1846.81,True
2023-06-06,ETH,0.3823,0.0584,0.0426,0.0033,0.4541,0.3956,1845.11,True
2023-06-07,ETH,0.382,0.0564,0.0441,0.0059,0.4543,0.3979,1843.4,False
2023-06-08,ETH,0.3969,0.0743,0.0391,0.0101,0.4731,0.3988,1813.91,True
2023-06-09,ETH,0.4117,0.0923,0.034,0.0142,0.4919,0.3996,1784.43,True
2023-06-10,ETH,0.4266,0.1102,0.029,0.0184,0.5107,0.4005,1754.94,True
2023-06-11,ETH,0.4415,0.1282,0.0239,0.0226,0.5295,0.4013,1725.46,True
2023-06-12,ETH,0.4564,0.1461,0.0189,0.0268,0.5483,0.4022,1695.97,True
2023-06-13,ETH,0.4712,0.1641,0.0138,0.0309,0.5671,0.403,1666.49,True
2023-06-14,ETH,0.4861,0.182,0.0088,0.0351,0.5859,0.4039,1637.0,False
2023-06-15,ETH,0.4794,0.142,0.0111,0.0272,0.5615,0.4195,1676.07,True
2023-06-16,ETH,0.4727,0.1021,0.0134,0.0193,0.5372,0.4351,1715.14,True
2023-06-17,ETH,0.466,0.0621,0.0157,0.0114,0.5128,0.4507,1754.21,True
2023-06-18,ETH,0.4594,0.0222,0.0179,0.0036,0.4884,0.4662,1793.29,True
2023-06-19,ETH,0.4527,-0.0178,0.0202,-0.0043,0.464,0.4818,1832.36,True
2023-06-20,ETH,0.446,-0.0577,0.0225,-0.0122,0.4397,0.4974,1871.43,True
2023-06-21,ETH,0.4393,-0.0977,0.0248,-0.0201,0.4153,0.513,1910.5,False
2023-06-22,ETH,0.4373,-0.0807,0.0237,-0.0185,0.4207,0.5015,1901.51,True
2023-06-23,ETH,0.4354,-0.0638,0.0227,-0.0169,0.4262,0.49,1892.51,True
2023-06-24,ETH,0.4334,-0.0468,0.0216,-0.0153,0.4316,0.4785,1883.52,True
2023-06-25,ETH,0.4314,-0.0299,0.0206,-0.0136,0.4371,0.4669,1874.53,True
2023-06-26,ETH,0.4294,-0.0129,0.0195,-0.012,0.4425,0.4554,1865.54,True
2023-06-27,ETH,0.4275,0.004,0.0185,-0.0104,0.448,0.4439,1856.54,True
2023-06-28,ETH,0.4255,0.021,0.0174,-0.0088,0.4534,0.4324,1847.55,False
2023-06-29,ETH,0.4257,0.0132,0.0179,-0.01,0.4502,0.437,1858.8,True
2023-06-30,ETH,0.4259,0.0055,0.0183,-0.0112,0.447,0.4415,1870.05,True
2023-07-01,ETH,0.4261,-0.0023,0.0188,-0.0124,0.4438,0.4461,1881.3,True
2023-07-02,ETH,0.4264,-0.0101,0.0193,-0.0135,0.4406,0.4507,1892.55,True
2023-07-03,ETH,0.4266,-0.0179,0.0198,-0.0147,0.4374,0.4553,1903.8,True
2023-07-04,ETH,0.4268,-0.0256,0.0202,-0.0159,0.4342,0.4598,1915.05,True
2023-07-05,ETH,0.427,-0.0334,0.0207,-0.0171,0.431,0.4644,1926.3,False
2023-07-06,ETH,0.4194,-0.0288,0.0244,-0.0167,0.4294,0.4582,1918.31,True
2023-07-07,ETH,0.4117,-0.0242,0.0282,-0.0163,0.4278,0.452,1910.33,True
2023-07-08,ETH,0.4041,-0.0196,0.0319,-0.0159,0.4262,0.4458,1902.34,True
2023-07-09,ETH,0.3965,-0.0151,0.0356,-0.0154,0.4245,0.4396,1894.36,True
2023-07-10,ETH,0.3889,-0.0105,0.0393,-0.015,0.4229,0.4334,1886.37,True
2023-07-11,ETH,0.3812,-0.0059,0.0431,-0.0146,0.4213,0.4272,1878.39,True
2023-07-12,ETH,0.3736,-0.0013,0.0468,-0.0142,0.4197,0.421,1870.4,False
2023-07-13,ETH,0.3747,-0.0034,0.041,-0.0181,0.4139,0.4174,1876.53,True
2023-07-14,ETH,0.3758,-0.0056,0.0351,-0.0221,0.4082,0.4137,1882.66,True
2023-07-15,ETH,0.3769,-0.0077,0.0293,-0.026,0.4024,0.4101,1888.79,True
2023-07-16,ETH,0.3781,-0.0099,0.0235,-0.0299,0.3966,0.4065,1894.91,True
2023-07-17,ETH,0.3792,-0.012,0.0177,-0.0338,0.3908,0.4029,1901.04,True
2023-07-18,ETH,0.3803,-0.0142,0.0118,-0.0378,0.3851,0.3992,1907.17,True
2023-07-19,ETH,0.3814,-0.0163,0.006,-0.0417,0.3793,0.3956,1913.3,False
2023-07-20,ETH,0.3742,-0.0149,0.0059,-0.0402,0.3728,0.3877,1907.4,True
2023-07-21,ETH,0.3671,-0.0135,0.0059,-0.0388,0.3662,0.3797,1901.5,True
2023-07-22,ETH,0.3599,-0.0121,0.0058,-0.0373,0.3597,0.3718,1895.6,True
2023-07-23,ETH,0.3527,-0.0107,0.0058,-0.0359,0.3531,0.3638,1889.7,True
2023-07-24,ETH,0.3455,-0.0093,0.0057,-0.0344,0.3466,0.3559,1883.8,True
2023-07-25,ETH,0.3384,-0.0079,0.0057,-0.033,0.34,0.3479,1877.9,True
2023-07-26,ETH,0.3312,-0.0065,0.0056,-0.0315,0.3335,0.34,1872.0,False
2023-07-27,ETH,0.331,0.0038,0.0097,-0.0323,0.3426,0.3387,1866.21,True
2023-07-28,ETH,0.3308,0.0142,0.0138,-0.0332,0.3516,0.3375,1860.43,True
2023-07-29,ETH,0.3306,0.0245,0.0179,-0.034,0.3607,0.3362,1854.64,True
2023-07-30,ETH,0.3303,0.0348,0.0221,-0.0349,0.3698,0.335,1848.86,True
2023-07-31,ETH,0.3301,0.0451,0.0262,-0.0357,0.3789,0.3337,1843.07,True
2023-08-01,ETH,0.3299,0.0555,0.0303,-0.0366,0.3879,0.3325,1837.29,True
2023-08-02,ETH,0.3297,0.0658,0.0344,-0.0374,0.397,0.3312,1831.5,False
2023-08-03,ETH,0.3243,0.0582,0.0351,-0.036,0.3885,0.3303,1834.14,True
2023-08-04,ETH,0.319,0.0505,0.0358,-0.0346,0.38,0.3295,1836.79,True
2023-08-05,ETH,0.3136,0.0429,0.0365,-0.0332,0.3715,0.3286,1839.43,True
2023-08-06,ETH,0.3082,0.0352,0.0371,-0.0318,0.363,0.3278,1842.07,True
2023-08-07,ETH,0.3028,0.0276,0.0378,-0.0304,0.3545,0.3269,1844.71,True
2023-08-08,ETH,0.2975,0.0199,0.0385,-0.029,0.346,0.3261,1847.36,True
2023-08-09,ETH,0.2921,0.0123,0.0392,-0.0276,0.3375,0.3252,1850.0,False
2023-08-10,ETH,0.2886,0.0219,0.0365,-0.0251,0.3361,0.3142,1842.6,True
2023-08-11,ETH,0.285,0.0315,0.0338,-0.0227,0.3346,0.3031,1835.2,True
2023-08-12,ETH,0.2815,0.0411,0.0311,-0.0202,0.3332,0.2921,1827.8,True
2023-08-13,ETH,0.2779,0.0506,0.0285,-0.0177,0.3317,0.2811,1820.4,True
2023-08-14,ETH,0.2744,0.0602,0.0258,-0.0152,0.3303,0.2701,1813.0,True
2023-08-15,ETH,0.2708,0.0698,0.0231,-0.0128,0.3288,0.259,1805.6,True
2023-08-16,ETH,0.2673,0.0794,0.0204,-0.0103,0.3274,0.248,1798.2,False
2023-08-17,ETH,0.278,0.0832,0.0215,-0.0101,0.3411,0.2579,1780.52,True
2023-08-18,ETH,0.2888,0.0869,0.0225,-0.0099,0.3548,0.2679,1762.84,True
2023-08-19,ETH,0.2995,0.0907,0.0236,-0.0097,0.3685,0.2778,1745.16,True
2023-08-20,ETH,0.3103,0.0944,0.0247,-0.0094,0.3821,0.2877,1727.49,True
2023-08-21,ETH,0.321,0.0982,0.0258,-0.0092,0.3958,0.2976,1709.81,True
2023-08-22,ETH,0.3318,0.1019,0.0268,-0.009,0.4095,0.3076,1692.13,True
2023-08-23,ETH,0.3425,0.1057,0.0279,-0.0088,0.4232,0.3175,1674.45,False
2023-08-24,ETH,0.3374,0.0982,0.0272,-0.0107,0.4137,0.3155,1678.96,True
2023-08-25,ETH,0.3324,0.0906,0.0265,-0.0126,0.4041,0.3135,1683.48,True
2023-08-26,ETH,0.3273,0.0831,0.0258,-0.0145,0.3946,0.3115,1687.99,True
2023-08-27,ETH,0.3223,0.0755,0.0251,-0.0165,0.3851,0.3096,1692.51,True
2023-08-28,ETH,0.3172,0.068,0.0244,-0.0184,0.3756,0.3076,1697.02,True
2023-08-29,ETH,0.3122,0.0604,0.0237,-0.0203,0.366,0.3056,1701.54,True
2023-08-30,ETH,0.3071,0.0529,0.023,-0.0222,0.3565,0.3036,1706.05,False
2023-08-31,ETH,0.3047,0.0488,0.0242,-0.0246,0.3532,0.3045,1695.92,True
2023-09-01,ETH,0.3022,0.0446,0.0255,-0.0271,0.35,0.3053,1685.79,True
2023-09-02,ETH,0.2998,0.0405,0.0267,-0.0295,0.3467,0.3062,1675.66,True
2023-09-03,ETH,0.2974,0.0363,0.0279,-0.032,0.3434,0.3071,1665.54,True
2023-09-04,ETH,0.295,0.0322,0.0291,-0.0344,0.3401,0.308,1655.41,True
2023-09-05,ETH,0.2925,0.028,0.0304,-0.0369,0.3369,0.3088,1645.28,True
2023-09-06,ETH,0.2901,0.0239,0.0316,-0.0393,0.3336,0.3097,1635.15,False
2023-09-07,ETH,0.2921,0.019,0.0316,-0.0363,0.3332,0.3142,1633.13,True
2023-09-08,ETH,0.2941,0.0141,0.0317,-0.0334,0.3328,0.3187,1631.11,True
2023-09-09,ETH,0.2961,0.0092,0.0317,-0.0304,0.3324,0.3232,1629.09,True
2023-09-10,ETH,0.2982,0.0043,0.0317,-0.0274,0.332,0.3277,1627.06,True
2023-09-11,ETH,0.3002,-0.0006,0.0317,-0.0244,0.3316,0.3322,1625.04,True
2023-09-12,ETH,0.3022,-0.0055,0.0318,-0.0215,0.3312,0.3367,1623.02,True
2023-09-13,ETH,0.3042,-0.0104,0.0318,-0.0185,0.3308,0.3412,1621.0,False
2023-09-14,ETH,0.3064,-0.0108,0.0341,-0.0199,0.3351,0.3459,1620.66,True
2023-09-15,ETH,0.3087,-0.0111,0.0364,-0.0213,0.3395,0.3506,1620.31,True
2023-09-16,ETH,0.3109,-0.0115,0.0387,-0.0227,0.3438,0.3553,1619.97,True
2023-09-17,ETH,0.3132,-0.0118,0.0409,-0.0242,0.3482,0.36,1619.63,True
2023-09-18,ETH,0.3154,-0.0122,0.0432,-0.0256,0.3525,0.3647,1619.29,True
2023-09-19,ETH,0.3177,-0.0125,0.0455,-0.027,0.3569,0.3694,1618.94,True
2023-09-20,ETH,0.3199,-0.0129,0.0478,-0.0284,0.3612,0.3741,1618.6,False
2023-09-21,ETH,0.3142,-0.0112,0.0428,-0.0289,0.3514,0.3626,1618.59,True
2023-09-22,ETH,0.3086,-0.0094,0.0378,-0.0293,0.3416,0.351,1618.57,True
2023-09-23,ETH,0.3029,-0.0077,0.0328,-0.0298,0.3318,0.3395,1618.56,True
2023-09-24,ETH,0.2972,-0.0059,0.0278,-0.0302,0.3221,0.328,1618.54,True
2023-09-25,ETH,0.2915,-0.0042,0.0228,-0.0307,0.3123,0.3165,1618.53,True
2023-09-26,ETH,0.2859,-0.0024,0.0178,-0.0311,0.3025,0.3049,1618.51,True
2023-09-27,ETH,0.2802,-0.0007,0.0128,-0.0316,0.2927,0.2934,1618.5,False
2023-09-28,ETH,0.2835,0.0016,0.015,-0.0296,0.2993,0.2977,1621.02,True
2023-09-29,ETH,0.2868,0.0039,0.0171,-0.0276,0.3059,0.302,1623.54,True
2023-09-30,ETH,0.2901,0.0062,0.0193,-0.0256,0.3125,0.3063,1626.06,True
2023-10-01,ETH,0.2934,0.0084,0.0214,-0.0237,0.319,0.3106,1628.59,True
2023-10-02,ETH,0.2967,0.0107,0.0236,-0.0217,0.3256,0.3149,1631.11,True
2023-10-03,ETH,0.3,0.013,0.0257,-0.0197,0.3322,0.3192,1633.63,True
2023-10-04,ETH,0.3033,0.0153,0.0279,-0.0177,0.3388,0.3235,1636.15,False
2023-10-05,ETH,0.3041,0.0176,0.0269,-0.0142,0.3397,0.3222,1625.16,True
2023-10-06,ETH,0.3049,0.0198,0.0258,-0.0107,0.3407,0.3208,1614.16,True
2023-10-07,ETH,0.3057,0.0221,0.0248,-0.0072,0.3416,0.3195,1603.17,True
2023-10-08,ETH,0.3066,0.0244,0.0238,-0.0036,0.3425,0.3181,1592.18,True
2023-10-09,ETH,0.3074,0.0267,0.0228,-0.0001,0.3434,0.3168,1581.19,True
2023-10-10,ETH,0.3082,0.0289,0.0217,0.0034,0.3444,0.3154,1570.19,True
2023-10-11,ETH,0.309,0.0312,0.0207,0.0069,0.3453,0.3141,1559.2,False
2023-10-12,ETH,0.3073,0.0354,0.0204,0.0024,0.3454,0.31,1558.27,True
2023-10-13,ETH,0.3056,0.0396,0.0201,-0.002,0.3455,0.3059,1557.34,True
2023-10-14,ETH,0.3039,0.0438,0.0198,-0.0065,0.3456,0.3018,1556.41,True
2023-10-15,ETH,0.3023,0.048,0.0195,-0.0109,0.3458,0.2978,1555.49,True
2023-10-16,ETH,0.3006,0.0522,0.0192,-0.0154,0.3459,0.2937,1554.56,True
2023-10-17,ETH,0.2989,0.0564,0.0189,-0.0198,0.346,0.2896,1553.63,True
2023-10-18,ETH,0.2972,0.0606,0.0186,-0.0243,0.3461,0.2855,1552.7,False
2023-10-19,ETH,0.3257,0.0377,0.018,-0.0194,0.3625,0.3248,1595.34,True
2023-10-20,ETH,0.3541,0.0148,0.0174,-0.0146,0.379,0.3641,1637.99,True
2023-10-21,ETH,0.3826,-0.0081,0.0168,-0.0097,0.3954,0.4034,1680.63,True
2023-10-22,ETH,0.4111,-0.0309,0.0162,-0.0049,0.4118,0.4428,1723.27,True
2023-10-23,ETH,0.4396,-0.0538,0.0156,-0.0,0.4282,0.4821,1765.91,True
2023-10-24,ETH,0.468,-0.0767,0.015,0.0048,0.4447,0.5214,1808.56,True
2023-10-25,ETH,0.4965,-0.0996,0.0144,0.0097,0.4611,0.5607,1851.2,False
2023-10-26,ETH,0.4939,-0.0882,0.0146,0.007,0.4644,0.5527,1849.21,True
2023-10-27,ETH,0.4913,-0.0769,0.0149,0.0043,0.4677,0.5446,1847.21,True
2023-10-28,ETH,0.4887,-0.0655,0.0151,0.0016,0.471,0.5366,1845.22,True
2023-10-29,ETH,0.4861,-0.0542,0.0153,-0.0012,0.4744,0.5285,1843.23,True
2023-10-30,ETH,0.4835,-0.0428,0.0155,-0.0039,0.4777,0.5205,1841.24,True
2023-10-31,ETH,0.4809,-0.0315,0.0158,-0.0066,0.481,0.5124,1839.24,True
2023-11-01,ETH,0.4783,-0.0201,0.016,-0.0093,0.4843,0.5044,1837.25,False
2023-11-02,ETH,0.4804,-0.0293,0.0175,-0.0148,0.4833,0.5126,1848.11,True
2023-11-03,ETH,0.4825,-0.0385,0.0191,-0.0203,0.4824,0.5208,1858.96,True
2023-11-04,ETH,0.4846,-0.0477,0.0206,-0.0258,0.4814,0.529,1869.82,True
2023-11-05,ETH,0.4866,-0.0568,0.0222,-0.0312,0.4804,0.5373,1880.68,True
2023-11-06,ETH,0.4887,-0.066,0.0237,-0.0367,0.4794,0.5455,1891.54,True
2023-11-07,ETH,0.4908,-0.0752,0.0253,-0.0422,0.4785,0.5537,1902.39,True
2023-11-08,ETH,0.4929,-0.0844,0.0268,-0.0477,0.4775,0.5619,1913.25,False
2023-11-09,ETH,0.5054,-0.0764,0.0225,-0.0418,0.4897,0.5661,1933.44,True
2023-11-10,ETH,0.5179,-0.0684,0.0183,-0.0358,0.502,0.5704,1953.62,True
2023-11-11,ETH,0.5304,-0.0604,0.014,-0.0299,0.5142,0.5746,1973.81,True
2023-11-12,ETH,0.5429,-0.0525,0.0098,-0.0239,0.5264,0.5789,1993.99,True
2023-11-13,ETH,0.5554,-0.0445,0.0055,-0.018,0.5386,0.5831,2014.18,True
2023-11-14,ETH,0.5679,-0.0365,0.0013,-0.012,0.5509,0.5874,2034.36,True
2023-11-15,ETH,0.5804,-0.0285,-0.003,-0.0061,0.5631,0.5916,2054.55,False
2023-11-16,ETH,0.5739,-0.0359,0.0012,-0.0119,0.5571,0.593,2056.36,True
2023-11-17,ETH,0.5674,-0.0433,0.0054,-0.0176,0.5512,0.5945,2058.16,True
2023-11-18,ETH,0.5609,-0.0507,0.0096,-0.0234,0.5452,0.5959,2059.97,True
2023-11-19,ETH,0.5545,-0.058,0.0139,-0.0291,0.5393,0.5973,2061.78,True
2023-11-20,ETH,0.548,-0.0654,0.0181,-0.0349,0.5333,0.5987,2063.59,True
2023-11-21,ETH,0.5415,-0.0728,0.0223,-0.0406,0.5274,0.6002,2065.39,True
2023-11-22,ETH,0.535,-0.0802,0.0265,-0.0464,0.5214,0.6016,2067.2,False
2023-11-23,ETH,0.5244,-0.0742,0.0248,-0.05,0.5121,0.5863,2062.79,True
2023-11-24,ETH,0.5138,-0.0681,0.0231,-0.0537,0.5028,0.5709,2058.37,True
2023-11-25,ETH,0.5032,-0.0621,0.0214,-0.0573,0.4935,0.5556,2053.96,True
2023-11-26,ETH,0.4926,-0.056,0.0196,-0.0609,0.4843,0.5403,2049.54,True
2023-11-27,ETH,0.482,-0.05,0.0179,-0.0645,0.475,0.525,2045.13,True
2023-11-28,ETH,0.4714,-0.0439,0.0162,-0.0682,0.4657,0.5096,2040.71,True
2023-11-29,ETH,0.4608,-0.0379,0.0145,-0.0718,0.4564,0.4943,2036.3,False
2023-11-30,ETH,0.4698,-0.0385,0.0118,-0.0669,0.4623,0.5009,2068.56,True
2023-12-01,ETH,0.4788,-0.0392,0.009,-0.0621,0.4683,0.5075,2100.81,True
2023-12-02,ETH,0.4878,-0.0398,0.0063,-0.0572,0.4742,0.5141,2133.07,True
2023-12-03,ETH,0.4968,-0.0405,0.0036,-0.0523,0.4802,0.5206,2165.33,True
2023-12-04,ETH,0.5058,-0.0411,0.0009,-0.0474,0.4861,0.5272,2197.59,True
2023-12-05,ETH,0.5148,-0.0418,-0.0019,-0.0426,0.4921,0.5338,2229.84,True
2023-12-06,ETH,0.5238,-0.0424,-0.0046,-0.0377,0.498,0.5404,2262.1,False
2023-12-07,ETH,0.5167,-0.0437,0.004,-0.0448,0.4989,0.5425,2265.24,True
2023-12-08,ETH,0.5097,-0.0449,0.0125,-0.0518,0.4997,0.5447,2268.39,True
2023-12-09,ETH,0.5026,-0.0462,0.0211,-0.0589,0.5006,0.5468,2271.53,True
2023-12-10,ETH,0.4956,-0.0475,0.0296,-0.066,0.5015,0.549,2274.67,True
2023-12-11,ETH,0.4885,-0.0488,0.0382,-0.0731,0.5024,0.5511,2277.81,True
2023-12-12,ETH,0.4815,-0.05,0.0467,-0.0801,0.5032,0.5533,2280.96,True
2023-12-13,ETH,0.4744,-0.0513,0.0553,-0.0872,0.5041,0.5554,2284.1,False
